Endereço,Preço,Condominio,Iptu,Lista Comodos,Lista Caracteristicas,Obserevacoes,url_id_anuncio
"['Rua Virgílio Fernandes de Oliveira - Campos de Sao Jose, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '80 m²', '2 quartos', '4 vagas', '1 banheiro']",[],['Casa com 80m²\n2 quartos\n1 sala\n1 banheiro\n1 cozinha\nEscada caracol\nÁrea de serviço\n\nImóvel com boa localização - próximo ao ECO.\n\nAceita Financiamento.'],['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-campos-de-sao-jose-sao-jose-dos-campos-sp-80m2-id-2554377975/']
"['Campos de Sao Jose, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '21 m²', '1 quarto', '1 banheiro']",['Varanda'],"['EDICULA REF 88667 - R$ R$ 165.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em']",['https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-varanda-campos-de-sao-jose-sao-jose-dos-campos-sp-21m2-id-2519230587/']
"['Vila Adriana, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '70 m²', '2 quartos', '1 vaga', '1 banheiro']",[],['Casa de 2 dormitorios semi nova no Vila Adriana aceita carro como parte de pagamento -'],['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-vila-adriana-sao-jose-dos-campos-sp-70m2-id-2499800902/']
"['Conjunto Habitacional Dom Pedro II, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU R$ 90'],"['', '', '', '', '84 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Quintal']","['Casa com estrutura para sobrado!!\n\nÁrea total 144m2 (725)\nÁrea construída 84m2\n\n* 2 Dormitório\n* 1 Banheiro\n* Sala\n* Cozinha\n* Área de serviço\n* Garagem 2 vagas\n\nEstrutura para sobrado..\nNão aceita financiamento.\n\nDocumentação: Contrato de compra e venda!!\n\nPrecisa terminar de passar o gesso, trocar o piso e reformar o banheiro.\n\nOs melhores imóveis na Região do Vale do Paraíba SP - Casas, Apartamentos, Terrenos, Chácaras e Comercial.\nMais informações WhatsApp - Vendas: Imobiliária EDKimóveis - Creci: 27880J. -\nMostrar mais']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-conjunto-habitacional-dom-pedro-ii-sao-jose-dos-campos-sp-84m2-id-2547491343/']
"['Rua Virgílio Fernandes de Oliveira - Campos de Sao Jose, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU R$ 25'],"['', '', '', '', '80 m²', '2 quartos', '4 vagas', '1 banheiro']","['Área de serviço', 'Cozinha', 'Lavanderia', 'Quintal']","['Uma casa simples, com cômodos espaçosos e um quintal enorme podendo ampliar a construção .\nExcelente localização e muitos opções de comércio próximos.\nCasa em sobrado com excelente localização na mesma rua da escola Maria Amélia. -']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-campos-de-sao-jose-sao-jose-dos-campos-sp-80m2-id-2549991596/']
"['Chacaras Pousada do Vale, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '60 m²', '2 quartos', '1 vaga', '1 banheiro']","['Área de serviço', 'Cozinha', 'TV a cabo']","['Sobrado no Pousada do Vale, zona leste de São José dos Campos.\nNão aceita financiamento bancário, somente contrato de compra e venda. -']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-chacaras-pousada-do-vale-sao-jose-dos-campos-sp-60m2-id-2549281015/']
"['Conjunto Habitacional Dom Pedro II, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU R$ 90'],"['', '', '', '', '84 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Quintal']","['Casa com estrutura para sobrado!!\n\nÁrea total 144m2 (725)\nÁrea construída 84m2\n\n* 2 Dormitório\n* 1 Banheiro\n* Sala\n* Cozinha\n* Área de serviço\n* Garagem 2 vagas\n\nEstrutura para sobrado..\nNão aceita financiamento.\n\nDocumentação: Contrato de compra e venda!!\n\nPrecisa terminar de passar o gesso, trocar o piso e reformar o banheiro.\n\nOs melhores imóveis na Região do Vale do Paraíba SP - Casas, Apartamentos, Terrenos, Chácaras e Comercial.\nMais informações WhatsApp - Vendas: Imobiliária EDKimóveis - Creci: 27880J. -\nMostrar mais']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-conjunto-habitacional-dom-pedro-ii-sao-jose-dos-campos-sp-84m2-id-2547491343/']
"['Chacaras Pousada do Vale, São José dos Campos - SP']",['Venda R$ 165.000'],['condomínio R$ 60'],['IPTU não informado'],"['', '', '', '50 m²', '2 quartos', '1 banheiro']",[],"['Village no Pousada do Vale, 50 m², 02 dormitórios, sala ,cozinha tipo americana, área de serviço, 02 vagas de garagem. -']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-chacaras-pousada-do-vale-sao-jose-dos-campos-sp-50m2-id-2547072426/']
"['Rua Luiz Ponciano da Silva - Conjunto Habitacional Dom Pedro II, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '70 m²', '2 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Cozinha', 'Quintal']","['Ótima casa reformada no Dom Pedro II;\n\nSala\nCozinha\nBanheiro social\n2 dormitórios sendo 1 suíte\nGaragem coberta para 2 carros\nÁrea de serviço coberta\nQuintal.\n\nSomente venda á vista.\nDocumentação OK!\n\nMais informações e visitas com a corretora Rosaria 12. WhatsApp.\nCRECI 162844\n\n""A imobiliária Grupo Elite Imóveis está há mais de 11 anos no mercado e colaborou para que 2 mil famílias tivessem seus sonhos realizados!\nVenha fazer parte da nossa história!""\n\n#imoveis #casapropria #imoveisavenda #apartamento #venda #financiamento #imobiliaria #corretor #oportunidade #altopadrao #terreno #casa #sobrado #area #imóvel #corretordeimoveis #mercadoimobiliario #investimento #comprar #condominio #condominiofechado #segurança #imoveisdeluxo #imoveissjc #imoveisjacarei #imoveisvaledoparaiba #jacarei #caixa #saojosedoscampos #valedoparaiba #imoveisavenda #condomínios #parceriaimobiliaria #financiamentoImobiliario #permuta #saiadoaluguel #qualidadedevida #morarbem #grupoeliteimoveis #aquarius #urbanova #esplanada #satelite #floradasdesaojose #eugeniodemelo #jardimamerica #oriente #morumbi #valesul #centervale #tamoios #shibata #shopping #bacabal #avenida #unip #faculdade #evolução #crescimento #litoralnorte #litoralsul #caragua #praia #caraguatatuba #ubatuba -\nMostrar mais']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-conjunto-habitacional-dom-pedro-ii-sao-jose-dos-campos-sp-70m2-id-2541676624/']
"['Campos de Sao Jose, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '88 m²', '2 quartos', '3 vagas', '2 banheiros']","['Área de serviço', 'Jardim', 'Varanda']","['CASA A VENDA NO CAMPOS DE SÃO JOSE, PRÓXIMO A ESCOLA MUNICIPAL PROFESSORA MARIA AMELIA WAKAMATSU. IMÓVEL CONSTRUÍDO NOS FUNDOS DO TERRENO, SENDO ASSIM, TODO O QUINTAL FICA NA FRENTE DO IMÓVEL, CASA TODA MURADA COM PORTÃO DE CHAPA DE CORRER. IMÓVEL POSSUÍ 2 DORMITÓRIOS, SENDO UM COM SACADA NO PISO SUPERIOR DO IMÓVEL, NO PISO INFERIOR COMPOSTO POR SALA, COZINHA, BANHEIRO SOCIAL, ÁREA DE SERVIÇO. DOCUMENTAÇÃO OK. PRECISA DE ALGUMAS MELHORIAS NA PINTURA. REF 16789 - R$ R$ 165.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em\nMostrar mais']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-campos-de-sao-jose-sao-jose-dos-campos-sp-88m2-id-2535744678/']
"['Campos de Sao Jose, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '130 m²', '3 quartos', '2 vagas', '1 banheiro']",[],"['Casa com 3 dormitórios, 2 banheiros, sala, copa, cozinha, quintal e garagem.\nO terreno é um lote de 200m2, (Não aceita Financiamento)\n\nFale conosco: -']",['https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-campos-de-sao-jose-sao-jose-dos-campos-sp-130m2-id-2552935702/']
"['Campos de Sao Jose, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '130 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Cozinha']","['Casa com 3 dormitórios, 2 banheiros, sala, copa, cozinha, quintal e garagem.\nO terreno é um lote de 200m2, (Não aceita Financiamento) -']",['https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-campos-de-sao-jose-sao-jose-dos-campos-sp-130m2-id-2551891362/']
"['Campos de Sao Jose, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '70 m²', '1 quarto', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha']","['Casas no Campos de São José em São José dos Campos / SP\nVende-se 2 Casas no mesmo Terreno\nÁrea do Terreno 200m²\n2 Dormitórios\nSala\nCozinha\nBanheiro\n02 Vagas de Garagens\nEdícula 01 Dormitório, Sala, Cozinha, Banheiro\nAs casas tem 3 cômodos cada uma delas, a edícula está acabada e com piso, a casa geminada falta colocar piso, todas com reboco interno e externo.\nPrecisa de reforma pois está a um tempo fechadas,\nAceito troca por carro, moto, caminhão ou terreno de menor valor -\nMostrar mais']",['https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-cozinha-campos-de-sao-jose-sao-jose-dos-campos-sp-70m2-id-2552135747/']
"['Campos de Sao Jose, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '69 m²', '2 quartos', '1 vaga', '1 banheiro']","['Ar-condicionado', 'Área de serviço', 'Churrasqueira', 'Cozinha', 'Jardim', 'Lareira', 'Piscina', 'Varanda']","['A primeira fase de vendas será composta do primeiro bloco de casas . Sendo 8 unidades As casas do meio 69,30 m2 serão negociadas no valor de 155 mil. Entrada de 10 mil reais + 24 parcelas de 499,00 reais ( no decorrer da obra). Saldo devedor financiado com a Caixa . Correção INCC. Casas da laterais 70,20 metros quadrados Valor 160 mil. Entrada de 5 mil reais + 24 de 499,00 no (decorrer da obra ). Saldo devedor financiado caixa. Correção INCC Temos possibilidades de planos diferenciados. Temos opções para investidores ! INÍCIO DAS OBRAS E PERÍODO DE 24 MESES PARA ENTREGA ! CORREÇÃO - INCC Ref. 65438 R$ R$ 165.000,00 Maciel Negócios Imobiliários Creci 11.956 J. Atualizado em\nMostrar mais']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-campos-de-sao-jose-sao-jose-dos-campos-sp-69m2-id-2554116033/']
"['Mirante do Buquirinha, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '125 m²', '2 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Cozinha', 'Quintal', 'TV a cabo']","['Linda Casa em São José dos Campos -Sp\n2 dormitórios.\nCozinha.\nSala ampla.\nBanheiro social.\nLavanderia.\nGaragem para 2 carros.\nLocal tranquilo.\nAmbiente familiar.\nÓtima localização.\nSomente venda.\nAgende sua visita.\nNão perca essa oportunidade.\nOs melhores imóveis residenciais ou comerciais. Em São Paulo e Nas regiões do Vale do Paraíba, Litoral Norte e Serra da Mantiqueira - Casas, Apartamentos, Terrenos, Chácaras, sítios e Fazendas.\nPara mais informações WhatsApp\nVendas: Imobiliária EDK Imóveis - CRECI: 27780-J -\nMostrar mais']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-mirante-do-buquirinha-sao-jose-dos-campos-sp-125m2-id-2547488233/']
"['Jardim Santa Cecilia I, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '50 m²', '2 quartos', '1 vaga', '1 banheiro']",[],"['Se antecipe e reserve já sua casa !\n\nProntas em Janeiro de 2019 .\n\nCasa com 2 dormitórios, sala, cozinha, área de serviço, banheiro e garagem.\n\nVENHA CONHECER !\nENTRE EM CONTATO COM UM DE NOSSOS CORRETORES .\n\nPara visitar mais imóveis acesse:\nhugoimobiliaria.com.br\nMostrar mais']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-santa-cecilia-i-sao-jose-dos-campos-sp-50m2-id-2520273712/']
"['Vila Adriana, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU R$ 200'],"['', '', '', '', '35 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha', 'Lavanderia', 'Quintal', 'TV a cabo']","['Casa térrea na Vila Adriana\n\nÁrea do terreno: 147 m2\nÁrea construída: 35 m2\n\nPossui 2 dormitórios\n1 banheiro\nCozinha\nÁrea de serviço\nSala\nQuintal grande nos fundos\n\nLocalização ótima, na região do Putim, perto da Embraer, escolas, Upa, mercados e academias. -\nMostrar mais']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-vila-adriana-sao-jose-dos-campos-sp-35m2-id-2547486270/']
"['Campo dos Alemães, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '35 m²', '1 quarto', '3 vagas', '1 banheiro']",['Varanda'],"['ACEITO TROCA POR APTº REGIÃO SUL - JD. AMERICA . UNIÃO - PARQUE ATÉ 180.000 DOCUMENTAÇÃO OK - ACEITA FINANCIAMENTO BANCARIO REF 81898 - R$ R$ 165.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em']",['https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-varanda-campo-dos-alemaes-sao-jose-dos-campos-sp-35m2-id-2547535780/']
"['Campos de Sao Jose, São José dos Campos - SP']",['R$ 165.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '100 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Cozinha', 'Quintal']","['Casa com 3 dormitórios, 2 banheiros, copa, cozinha, quintal e 2 vagas de garagem.\nTerreno de 200 m2 sendo aprox. 8 x 25m!\nNão aceita financiamento!\n\nAlexandre Imóveis - CRECI 16828-J -']",['https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-campos-de-sao-jose-sao-jose-dos-campos-sp-100m2-id-2547158657/']
"['Chacaras Pousada do Vale, São José dos Campos - SP']",['Venda R$ 165.000'],['condomínio R$ 70'],['IPTU não informado'],"['', '', '', '50 m²', '2 quartos', '1 banheiro']",[],"['Village no Pousada do Vale, 50 m², 02 dormitórios, sala ,cozinha tipo americana, área de serviço, 02 vagas de garagem. -']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-chacaras-pousada-do-vale-sao-jose-dos-campos-sp-50m2-id-2551117755/']
"['Residencial Armando Moreira Righi, São José dos Campos - SP']",['R$ 168.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '65 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'Lavanderia']","['Casa no Bairro Residencial Righi em São José dos Campos / SP Muito bem localizada, próximo a mercado, escola...\n* Garagem coberta para dois carros;\n* Sala;\n* Cozinha;\n* 2 Dormitórios;\n* Banheiro;\n* Lavanderia;\n* Espaço com churrasqueira;\nAceito troca por carro ou moto no valor de até R$60.000. -\nMostrar mais']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-residencial-armando-moreira-righi-sao-jose-dos-campos-sp-65m2-id-2552142519/']
"['Vila Monterrey, São José dos Campos - SP']",['R$ 169.600'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '80 m²', '3 quartos', '2 vagas', '3 banheiros']","['Área de serviço', 'Cozinha']","['Linda casa\n\n3 quartos\n3 banheiros\n2 vagas de garagem\nsala\ncozinha\nárea de serviço\n\nOs melhores imóveis na Região do Vale do Paraíba SP - Casas, Apartamentos, Terrenos, Chácaras e Comercial.\nMais informações WhatsApp - Vendas: Imobiliária EDKimóveis - Creci: 27780J -\nMostrar mais']",['https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-vila-monterrey-sao-jose-dos-campos-sp-80m2-id-2547489454/']
"['Parque Novo Horizonte, São José dos Campos - SP']",['R$ 169.900'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '176 m²', '4 quartos', '1 vaga', '4 banheiros']","['Área de serviço', 'Varanda']","['REF 93287 - R$ R$ 169.900,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em']",['https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-varanda-parque-novo-horizonte-sao-jose-dos-campos-sp-176m2-id-2549256831/']
"['Rua Albert Sabin - Parque Nova Esperança, São José dos Campos - SP']",['R$ 169.900'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '60 m²', '2 quartos', '2 vagas', '1 banheiro']",['Cozinha'],"['2 DORMITÓRIOS, SALA, COZINHA, WC, PISO FRIO, AZ TETO, GARAGEM COBERTA P/ 02 AUTOS. AT. 125M2 AC. 60M² ACEITA FINANCIAMENTO E ESTUDA PROPOSTA. -']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-parque-nova-esperanca-sao-jose-dos-campos-sp-60m2-id-2518895587/']
"['Parque Interlagos, São José dos Campos - SP']",['R$ 170.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '125 m²', '1 quarto', '1 banheiro']","['Área de serviço', 'Cozinha']","['Casa com 1 dorm, sendo 1 suíte, sala, cozinha, area de serviço. -']",['https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-cozinha-parque-interlagos-sao-jose-dos-campos-sp-125m2-id-2515897681/']
"['Residencial Armando Moreira Righi, São José dos Campos - SP']",['R$ 170.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '60 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Jardim', 'Varanda']","['Casa de 2 dormitórios, Sala, Cozinha, Wc Social, Área de Serviço, 2 vagas de garagem coberta, Churrasqueira nos fundos e Quintal Apenas a Vista, não dá Financiamento, escritura apenas do terreno com registro em cartório Estuda Propostas REF 19355 - R$ R$ 170.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em\nMostrar mais']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-residencial-armando-moreira-righi-sao-jose-dos-campos-sp-60m2-id-2554365476/']
"['Bom Retiro, São José dos Campos - SP']",['R$ 170.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '125 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Jardim', 'Varanda']","['REF 86910 - R$ R$ 170.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-bom-retiro-sao-jose-dos-campos-sp-125m2-id-2541505815/']
"['Vila Monterrey, São José dos Campos - SP']",['R$ 170.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '60 m²', '2 quartos', '2 vagas', '1 banheiro']","['Cozinha', 'Lavanderia', 'Quintal']","['Imóvel padrão, dois dormitórios, sala, cozinha, banheiro e garagem . 140M² de terreno, Documentação ok. Aceita fgts e financiamento.\nImóvel Alugado!\nAlexandre Imóveis - Creci 16828-J -']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-vila-monterrey-sao-jose-dos-campos-sp-60m2-id-2498314775/']
"['Parque Novo Horizonte, São José dos Campos - SP']",['R$ 170.000'],['condomínio R$ 150'],['IPTU não informado'],"['', '', '', '', '58 m²', '2 quartos', '2 vagas', '1 banheiro']","['Ar-condicionado', 'Área de serviço', 'Churrasqueira', 'Cozinha', 'Jardim', 'Lareira', 'Piscina', 'Varanda']","['CASA COND FECHADO, PARQUE NOVO HORIZONTE, SÃO JOSÉ DOS CAMPOS, 2 DORMS, 2 VAGAS DE GARAGEM, AT 144M2, AU 58M2, R$ 170.000,00- SOMENTE A VISTA, NÃO DA FINANCIAMENTO REF 30855 - R$ R$ 170.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em\nMostrar mais']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-parque-novo-horizonte-sao-jose-dos-campos-sp-58m2-id-2493601978/']
"['Vila Adyana, São José dos Campos - SP']",['R$ 170.000'],['condomínio R$ 400'],['IPTU não informado'],"['', '', '', '10 m²', '1 quarto', '1 banheiro']","['Condomínio fechado', 'Perto de vias de acesso', 'Piscina', 'Próximo a escola', 'Próximo a hospitais', 'Próximo a shopping', 'Próximo a transporte público', 'Serviços públicos essenciais']","['Edificio Belle Ville1 quarto, sala, cozinha, banheiro, área de lazer com piscina e área de serviço.']",['https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-piscina-vila-adyana-sao-jose-dos-campos-sp-10m2-id-2470991277/']
"['Rua Maria Goulart da Silva - Jardim Santa Cecilia I, São José dos Campos - SP']",['R$ 170.000'],['condomínio não informado'],['IPTU R$ 30'],"['', '', '', '', '53 m²', '2 quartos', '1 vaga', '1 banheiro']",[],"['(12/03) Casa Nova em Condomínio no Santa Cecilia I\n\n2 Dormitórios\nSala Dois ambientes\nCozinha Americana\nBanheiro\nQuintal\n\nVenha Conferir!, Cozinha, Lavabo, Portão Eletronico, Sala de Estar, Sala de Jantar, Varanda Ref.: V15594']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-santa-cecilia-i-sao-jose-dos-campos-sp-53m2-id-2543393473/']
"['Rua Maria Goulart da Silva - Jardim Santa Cecilia I, São José dos Campos - SP']",['R$ 170.000'],['condomínio não informado'],['IPTU R$ 30'],"['', '', '', '', '53 m²', '2 quartos', '1 vaga', '1 banheiro']",[],"['(12/03) Casa Nova em Condomínio no Santa Cecilia I\n\n2 Dormitórios\nSala Dois ambientes\nCozinha Americana\nBanheiro\nQuintal\n\nVenha Conferir!, Cozinha, Lavabo, Portão Eletronico, Sala de Estar, Sala de Jantar Ref.: V15600']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-santa-cecilia-i-sao-jose-dos-campos-sp-53m2-id-2543393204/']
"['Rua Maria Goulart da Silva - Jardim Santa Cecilia I, São José dos Campos - SP']",['R$ 170.000'],['condomínio não informado'],['IPTU R$ 30'],"['', '', '', '', '53 m²', '2 quartos', '1 vaga', '1 banheiro']",[],"['(12/03) Casa Nova em Condomínio no Santa Cecilia I\n\n2 Dormitórios\nSala Dois ambientes\nCozinha Americana\nBanheiro\nQuintal\n\nVenha Conferir!, Cozinha, Lavabo, Portão Eletronico, Sala de Estar, Sala de Jantar, Varanda Ref.: V15598']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-santa-cecilia-i-sao-jose-dos-campos-sp-53m2-id-2543393114/']
"['Rua Maria Goulart da Silva - Jardim Santa Cecilia I, São José dos Campos - SP']",['R$ 170.000'],['condomínio não informado'],['IPTU R$ 30'],"['', '', '', '', '53 m²', '2 quartos', '1 vaga', '1 banheiro']",[],"['(12/03) Casa Nova em Condomínio no Santa Cecilia I\n\n2 Dormitórios\nSala Dois ambientes\nCozinha Americana\nBanheiro\nQuintal\n\nVenha Conferir!, Cozinha, Lavabo, Portão Eletronico, Sala de Estar, Sala de Jantar, Varanda Ref.: V15592']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-santa-cecilia-i-sao-jose-dos-campos-sp-53m2-id-2543393474/']
"['Rua Maria Goulart da Silva - Jardim Santa Cecilia I, São José dos Campos - SP']",['R$ 170.000'],['condomínio não informado'],['IPTU R$ 30'],"['', '', '', '', '53 m²', '2 quartos', '1 vaga', '1 banheiro']",[],"['(12/03) Casa Nova em Condomínio no Santa Cecilia I\n\n2 Dormitórios\nSala Dois ambientes\nCozinha Americana\nBanheiro\nQuintal\n\nVenha Conferir!, Cozinha, Lavabo, Portão Eletronico, Sala de Estar, Sala de Jantar, Varanda Ref.: V15595']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-santa-cecilia-i-sao-jose-dos-campos-sp-53m2-id-2543393381/']
"['Capão Grosso II, São José dos Campos - SP']",['R$ 170.000'],['condomínio não informado'],['IPTU R$ 30'],"['', '', '', '70 m²', '1 quarto', '1 banheiro']","['Área de serviço', 'Quintal']","['Vende esta linda chácara situada no bairro Capão Grosso com 594 m², toda murada, com casa de 3 cômodos com 1 banheiro e porão. Com árvores frutíferas, com poço. Frente com bastante espaço. A 5 km da rodovia presidente Dutra.:\nterreno enorme,da pra fazer outros projetos:\nOs melhores imóveis na Região do Vale do Paraíba SP - Casas, Apartamentos, Terrenos, Chácaras e Comercial.\n\nMais informações WhatsApp - Vendas: Imobiliária EDKimóveis - Creci: 27880J. -\nMostrar mais']",['https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-quintal-capao-grosso-ii-sao-jose-dos-campos-sp-70m2-id-2547486672/']
"['Vila Zizinha, São José dos Campos - SP']",['R$ 170.000'],['condomínio não informado'],['IPTU R$ 130'],"['', '', '', '', '86 m²', '2 quartos', '1 vaga', '1 banheiro']","['Cozinha', 'Lavanderia', 'Quintal']","['Casa a venda vila Zizinha, 2 dormitórios, 2 wc, Sala, cozinha, lavanderia, quintal e varanda com espaço para garagem...\nÓtima localização..Perto do Parque da Cidade, boas escolas, feiras, farmácias, restaurantes, supermercados como Coop, Shibata e fácil acesso a via norte,, Iptu R$130,00.....Valor: R$ 170.000,00 -\nMostrar mais']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-vila-zizinha-sao-jose-dos-campos-sp-86m2-id-2529396037/']
"['Residencial Dom Bosco, São José dos Campos - SP']",['R$ 170.000'],['condomínio não informado'],['IPTU não informado'],"['', '', '', '', '115 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Varanda']","['REF 91677 - R$ R$ 170.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-residencial-dom-bosco-sao-jose-dos-campos-sp-115m2-id-2538015252/']
"['Chacaras Pousada do Vale, São José dos Campos - SP']",['R$ 170.000'],['condomínio não informado'],['IPTU R$ 515'],"['', '', '', '', '70 m²', '2 quartos', '1 vaga', '1 banheiro']","['Área de serviço', 'Cozinha']","['Casa a venda no bairro Pousada do Vale com 706 m² de terreno e 70 m² de construção sendo uma casa simples com 02 dormitórios, sala, cozinha e banheiro social.\nConforme o comentário acima necessita de uma reforma, a casa também esta construída no final do terreno sendo um declive considerável (conforme as fotos).\nA casa esta alugada mas pode ser visitada tranquilamente desde que agendado!\nNão dá financiamento bancário.\n\nNos colocamos a disposição! -\nMostrar mais']",['https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-chacaras-pousada-do-vale-sao-jose-dos-campos-sp-70m2-id-2519246334/']
